trackId,trackName,artistName,trackViewUrl,sellerUrl,averageUserRating,userRatingCount,currentVersionReleaseDate
1664540303,Fyttsa Club,Mobile Ads and Rewards Corporation,https://apps.apple.com/ar/app/fyttsa-club/id1664540303?uo=4,https://www.fyttsa.com,0,0,2025-03-31T16:14:27Z
6754827318,Magno Rewards,CRISTIAN MOISE BRUNONE CORDER,https://apps.apple.com/ar/app/magno-rewards/id6754827318?uo=4,https://www.instagram.com/franquicias_magno/,0,0,2026-03-05T01:32:34Z
6759077994,Got Loyal,Javea Nexus S.L.,https://apps.apple.com/ar/app/got-loyal/id6759077994?uo=4,,0,0,2026-02-28T07:56:39Z
6759303909,Jar of Stars: Classroom,MATTHEW RICHARD GIBSON,https://apps.apple.com/ar/app/jar-of-stars-classroom/id6759303909?uo=4,https://jarofstarsclassroom.unboundedsoftware.com,0,0,2026-02-19T07:33:15Z
6752959010,Socios: Fidelity App,Ignacio Beltran Mata,https://apps.apple.com/ar/app/socios-fidelity-app/id6752959010?uo=4,https://sociosapp.es,0,0,2026-02-02T19:50:40Z
6755307442,Tarjetas de lealtad a Wallet,Maksim Chentsov,https://apps.apple.com/ar/app/tarjetas-de-lealtad-a-wallet/id6755307442?uo=4,https://cards-wallet.com/,0,0,2026-02-04T08:38:59Z
6751712065,Socios Business: Fidelity App,Ignacio Beltran Mata,https://apps.apple.com/ar/app/socios-business-fidelity-app/id6751712065?uo=4,https://sociosapp.es,0,0,2026-02-03T16:01:59Z
6755145391,Escáner de recibos - Expensee,晗 畅,https://apps.apple.com/ar/app/esc%C3%A1ner-de-recibos-expensee/id6755145391?uo=4,https://niwi.mvfm.uno,0,0,2025-11-17T04:51:54Z
6745518416,Restaurante Café de Tudela 2,Applicats S.L.,https://apps.apple.com/ar/app/restaurante-caf%C3%A9-de-tudela-2/id6745518416?uo=4,,0,0,2025-05-07T13:22:27Z
1597940413,Luigi Heladeria,Guillermo Picchio,https://apps.apple.com/ar/app/luigi-heladeria/id1597940413?uo=4,,3.15385,13,2025-07-07T14:35:10Z
1538484988,Chinin,Jph Lions,https://apps.apple.com/ar/app/chinin/id1538484988?uo=4,http://jphlions.com,0,0,2020-12-03T08:00:00Z
421874087,Stradivarius - Tienda de ropa,"Industria de Diseno Textil, S.A.",https://apps.apple.com/ar/app/stradivarius-tienda-de-ropa/id421874087?uo=4,https://www.stradivarius.com/mx/,4.80812,271,2026-02-26T07:58:07Z
388614277,PULL&BEAR,"Industria de Diseno Textil, S.A.",https://apps.apple.com/ar/app/pull-bear/id388614277?uo=4,http://www.pullandbear.com,4.87299,1118,2026-03-02T15:30:28Z
1427630480,My Loja Store: Tienda & Stock,Bruno Salmito,https://apps.apple.com/ar/app/my-loja-store-tienda-stock/id1427630480?uo=4,,4.75,152,2026-03-01T17:39:21Z
372216941,MANGO - Online fashion,"MANGO MNG, S.A.",https://apps.apple.com/ar/app/mango-online-fashion/id372216941?uo=4,http://shop.mango.com/redirect.faces?op=conta&externa=APPsheS0515,4.84025,651,2026-03-02T14:04:44Z
1345983058,"Kyte: POS, Inventario y Tienda",Kyte Tecnologia de Software ltda.,https://apps.apple.com/ar/app/kyte-pos-inventario-y-tienda/id1345983058?uo=4,https://www.appkyte.com,4.10714,112,2026-03-05T14:02:04Z
6449520333,Juegos de Tiendas para Niños,JMH Developers OU,https://apps.apple.com/ar/app/juegos-de-tiendas-para-ni%C3%B1os/id6449520333?uo=4,https://brainytrainee.com/,3.875,24,2024-02-29T16:47:46Z
457865170,Barcelona Turismo Offline,eTips LTD,https://apps.apple.com/ar/app/barcelona-turismo-offline/id457865170?uo=4,http://www.etips.com,5,2,2022-07-13T13:02:05Z
1236188773,Honest Greens,Honest Greens,https://apps.apple.com/ar/app/honest-greens/id1236188773?uo=4,https://honestgreens.com/,4.69444,36,2026-03-04T07:52:08Z
1569783446,SrPerro,Micaela Sainz de la Maza Ybarra,https://apps.apple.com/ar/app/srperro/id1569783446?uo=4,,5,1,2024-08-19T20:53:50Z
6748490972,Dónde Compro Chascomús,MARCELA JAURENA,https://apps.apple.com/ar/app/d%C3%B3nde-compro-chascom%C3%BAs/id6748490972?uo=4,,5,2,2025-07-15T20:36:20Z
6757925720,Compra en San Cristóbal,NØ SMOKING,https://apps.apple.com/ar/app/compra-en-san-crist%C3%B3bal/id6757925720?uo=4,https://compraensancristobal.com/soporte,5,1,2026-02-03T12:14:43Z
1578889827,TracknTake: Productos Locales,TracknTake SL,https://apps.apple.com/ar/app/trackntake-productos-locales/id1578889827?uo=4,https://www.instagram.com/trackntake/,0,0,2026-03-03T10:15:19Z
6448169947,HelpMyFood – Ofertas locales,HELPMYFOOD,https://apps.apple.com/ar/app/helpmyfood-ofertas-locales/id6448169947?uo=4,https://www.helpmyfood.com,0,0,2025-05-18T05:42:22Z
6755035141,Cupón - Descuentos Locales,海泉 刘,https://apps.apple.com/ar/app/cup%C3%B3n-descuentos-locales/id6755035141?uo=4,https://fowk.veejvv.uno,0,0,2025-11-12T05:44:21Z
6752825973,kontu,Alfonso Lasa Aguirre,https://apps.apple.com/ar/app/kontu/id6752825973?uo=4,https://www.kontu-app.com/es,0,0,2025-10-06T19:01:14Z
6758107845,SoyAragón,ADRIAN ALONSO SANCHO,https://apps.apple.com/ar/app/soyarag%C3%B3n/id6758107845?uo=4,https://soyaragon.com/,0,0,2026-02-25T21:42:38Z
6478812952,Qlikeit,Qlikeit LLC,https://apps.apple.com/ar/app/qlikeit/id6478812952?uo=4,https://qlikeit.com,0,0,2026-01-29T21:19:19Z
6471581177,DeliTen,Aloha People LTD,https://apps.apple.com/ar/app/deliten/id6471581177?uo=4,https://wifiten.com/contact/,0,0,2026-01-27T11:07:17Z
6747355778,FlyerView,ROLY STUDIO LLC,https://apps.apple.com/ar/app/flyerview/id6747355778?uo=4,,0,0,2026-01-25T22:27:58Z
6477192677,Gift: Plataforma digital,David Bueno,https://apps.apple.com/ar/app/gift-plataforma-digital/id6477192677?uo=4,,0,0,2024-08-23T20:02:56Z
6743956359,BrandSnap - Go European,WE TOGETHER GmbH,https://apps.apple.com/ar/app/brandsnap-go-european/id6743956359?uo=4,,0,0,2025-08-23T02:03:41Z
